match_id,batting_team,bowling_team,innings,venue,ball,runs_off_bat,extras,Total_runs_in_6_Overs
1136617,Sunrisers Hyderabad,Chennai Super Kings,1,1440,102.6,47,0,47
1136618,Kolkata Knight Riders,Rajasthan Royals,1,312,107.99999999999999,39,7,46
1136618,Rajasthan Royals,Kolkata Knight Riders,2,296,107.3,50,1,51
1136619,Kolkata Knight Riders,Sunrisers Hyderabad,2,288,102.6,65,2,67
1136619,Sunrisers Hyderabad,Kolkata Knight Riders,1,304,104.99999999999999,43,2,45
1136620,Chennai Super Kings,Sunrisers Hyderabad,2,1480,108.3,33,2,35
1136620,Sunrisers Hyderabad,Chennai Super Kings,1,1560,113.69999999999999,39,3,42
1175356,Chennai Super Kings,Royal Challengers Bangalore,2,612,102.6,15,1,16
1175356,Royal Challengers Bangalore,Chennai Super Kings,1,629,105.3,31,2,33
1175357,Kolkata Knight Riders,Sunrisers Hyderabad,2,288,102.6,47,0,47
1175357,Sunrisers Hyderabad,Kolkata Knight Riders,1,312,104.99999999999999,50,4,54
1175358,Delhi Capitals,Mumbai Indians,1,1520,105.99999999999999,43,2,45
1175358,Mumbai Indians,Delhi Capitals,2,1440,102.6,44,2,46
1175359,Kings XI Punjab,Rajasthan Royals,1,1248,110.69999999999999,29,3,32
1175359,Rajasthan Royals,Kings XI Punjab,2,1152,102.6,64,0,64
1175360,Chennai Super Kings,Delhi Capitals,2,0,102.6,54,4,58
1175360,Delhi Capitals,Chennai Super Kings,1,0,107.0,41,2,43
1175361,Kings XI Punjab,Kolkata Knight Riders,2,304,109.0,49,2,51
1175361,Kolkata Knight Riders,Kings XI Punjab,1,296,106.3,52,1,53
1175362,Mumbai Indians,Royal Challengers Bangalore,1,576,102.6,52,0,52
1175362,Royal Challengers Bangalore,Mumbai Indians,2,576,102.6,60,0,60
1175363,Rajasthan Royals,Sunrisers Hyderabad,1,1036,105.3,34,1,35
1175363,Sunrisers Hyderabad,Rajasthan Royals,2,1036,103.29999999999998,68,1,69
1175364,Kings XI Punjab,Mumbai Indians,2,900,102.6,38,0,38
1175364,Mumbai Indians,Kings XI Punjab,1,900,102.6,62,0,62
1175365,Delhi Capitals,Kolkata Knight Riders,2,0,107.3,44,1,45
1175365,Delhi Capitals,Kolkata Knight Riders,3,0,2.1,10,0,10
1175365,Kolkata Knight Riders,Delhi Capitals,1,0,103.29999999999998,35,1,36
1175365,Kolkata Knight Riders,Delhi Capitals,4,0,2.1,7,0,7
1175366,Royal Challengers Bangalore,Sunrisers Hyderabad,2,1008,102.6,26,4,30
1175366,Sunrisers Hyderabad,Royal Challengers Bangalore,1,1008,102.6,59,0,59
1175367,Chennai Super Kings,Rajasthan Royals,1,612,102.6,29,0,29
1175367,Rajasthan Royals,Chennai Super Kings,2,663,116.7,42,3,45
1175368,Delhi Capitals,Kings XI Punjab,2,975,108.8,44,5,49
1175368,Kings XI Punjab,Delhi Capitals,1,900,102.6,54,0,54
1175369,Rajasthan Royals,Royal Challengers Bangalore,2,1184,105.3,49,6,55
1175369,Royal Challengers Bangalore,Rajasthan Royals,1,1184,104.29999999999998,45,3,48
1175370,Chennai Super Kings,Mumbai Indians,2,1520,106.99999999999999,32,2,34
1175370,Mumbai Indians,Chennai Super Kings,1,1480,106.3,38,2,40
1175371,Delhi Capitals,Sunrisers Hyderabad,1,0,102.6,35,1,36
1175371,Sunrisers Hyderabad,Delhi Capitals,2,0,107.3,53,9,62
1175372,Kolkata Knight Riders,Royal Challengers Bangalore,2,608,104.99999999999999,52,7,59
1175372,Royal Challengers Bangalore,Kolkata Knight Riders,1,576,102.6,53,0,53
1178393,Chennai Super Kings,Kings XI Punjab,1,629,103.29999999999998,53,1,54
1178393,Kings XI Punjab,Chennai Super Kings,2,629,103.29999999999998,45,1,46
1178394,Mumbai Indians,Sunrisers Hyderabad,1,1008,102.6,30,0,30
1178394,Sunrisers Hyderabad,Mumbai Indians,2,1036,106.3,37,2,39
1178395,Delhi Capitals,Royal Challengers Bangalore,2,624,108.8,46,7,53
1178395,Royal Challengers Bangalore,Delhi Capitals,1,608,109.99999999999999,37,3,40
1178396,Kolkata Knight Riders,Rajasthan Royals,2,1184,108.3,63,2,65
1178396,Rajasthan Royals,Kolkata Knight Riders,1,1152,102.6,28,0,28
1178397,Kings XI Punjab,Sunrisers Hyderabad,2,900,102.6,38,0,38
1178397,Sunrisers Hyderabad,Kings XI Punjab,1,975,106.8,19,8,27
1178398,Chennai Super Kings,Kolkata Knight Riders,2,646,113.0,38,2,40
1178398,Kolkata Knight Riders,Chennai Super Kings,1,629,105.3,27,2,29
1178399,Kings XI Punjab,Mumbai Indians,1,1440,102.6,50,0,50
1178399,Mumbai Indians,Kings XI Punjab,2,1440,102.6,50,0,50
1178400,Chennai Super Kings,Rajasthan Royals,2,1152,102.6,24,0,24
1178400,Rajasthan Royals,Chennai Super Kings,1,1184,104.29999999999998,48,6,54
1178401,Delhi Capitals,Kolkata Knight Riders,2,288,102.6,57,0,57
1178401,Kolkata Knight Riders,Delhi Capitals,1,288,102.6,40,1,41
1178402,Mumbai Indians,Rajasthan Royals,1,1440,102.6,57,0,57
1178402,Rajasthan Royals,Mumbai Indians,2,1440,102.6,58,1,59
1178403,Kings XI Punjab,Royal Challengers Bangalore,1,900,102.6,60,0,60
1178403,Royal Challengers Bangalore,Kings XI Punjab,2,900,102.6,63,0,63
1178404,Chennai Super Kings,Kolkata Knight Riders,2,288,102.6,44,0,44
1178404,Kolkata Knight Riders,Chennai Super Kings,1,296,107.3,45,4,49
1178405,Delhi Capitals,Sunrisers Hyderabad,1,1036,107.3,49,2,51
1178405,Sunrisers Hyderabad,Delhi Capitals,2,1036,107.3,39,1,40
1178406,Mumbai Indians,Royal Challengers Bangalore,2,1520,104.99999999999999,65,2,67
1178406,Royal Challengers Bangalore,Mumbai Indians,1,1480,103.29999999999998,40,5,45
1178407,Kings XI Punjab,Rajasthan Royals,1,900,102.6,35,4,39
1178407,Rajasthan Royals,Kings XI Punjab,2,1000,117.5,46,8,54
1178408,Chennai Super Kings,Sunrisers Hyderabad,1,1008,102.6,38,3,41
1178408,Sunrisers Hyderabad,Chennai Super Kings,2,1036,104.29999999999998,67,1,68
1178409,Delhi Capitals,Mumbai Indians,2,0,102.6,48,0,48
1178409,Mumbai Indians,Delhi Capitals,1,0,108.3,55,2,57
1178410,Kolkata Knight Riders,Royal Challengers Bangalore,2,288,102.6,33,4,37
1178410,Royal Challengers Bangalore,Kolkata Knight Riders,1,304,107.99999999999999,40,2,42
1178411,Mumbai Indians,Rajasthan Royals,1,1184,108.3,40,6,46
1178411,Rajasthan Royals,Mumbai Indians,2,1152,102.6,55,5,60
1178412,Delhi Capitals,Kings XI Punjab,2,0,102.6,60,0,60
1178412,Kings XI Punjab,Delhi Capitals,1,0,102.6,50,0,50
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,1,1036,103.29999999999998,60,1,61
1178413,Sunrisers Hyderabad,Kolkata Knight Riders,2,1092,110.69999999999999,68,4,72
1178414,Chennai Super Kings,Royal Challengers Bangalore,2,592,106.3,26,6,32
1178414,Royal Challengers Bangalore,Chennai Super Kings,1,592,107.3,48,1,49
1178415,Delhi Capitals,Rajasthan Royals,2,1152,102.6,59,0,59
1178415,Rajasthan Royals,Delhi Capitals,1,1152,102.6,52,0,52
1178416,Chennai Super Kings,Sunrisers Hyderabad,2,612,102.6,49,0,49
1178416,Sunrisers Hyderabad,Chennai Super Kings,1,646,105.99999999999999,52,2,54
1178417,Kings XI Punjab,Royal Challengers Bangalore,2,624,108.69999999999999,65,3,68
1178417,Royal Challengers Bangalore,Kings XI Punjab,1,624,109.8,65,5,70
1178418,Kolkata Knight Riders,Rajasthan Royals,1,288,102.6,27,5,32
1178418,Rajasthan Royals,Kolkata Knight Riders,2,288,102.6,55,0,55
1178419,Chennai Super Kings,Mumbai Indians,2,612,102.6,40,0,40
1178419,Mumbai Indians,Chennai Super Kings,1,629,105.3,44,1,45
1178420,Rajasthan Royals,Sunrisers Hyderabad,2,1152,102.6,60,0,60
1178420,Sunrisers Hyderabad,Rajasthan Royals,1,1152,102.6,49,2,51
1178421,Delhi Capitals,Royal Challengers Bangalore,1,0,102.6,58,1,59
1178421,Royal Challengers Bangalore,Delhi Capitals,2,0,102.6,62,2,64
1178422,Kolkata Knight Riders,Mumbai Indians,1,288,102.6,50,0,50
1178422,Mumbai Indians,Kolkata Knight Riders,2,288,102.6,40,1,41
1178423,Kings XI Punjab,Sunrisers Hyderabad,2,1092,107.8,41,3,44
1178423,Sunrisers Hyderabad,Kings XI Punjab,1,1092,109.7,65,12,77
1178424,Rajasthan Royals,Royal Challengers Bangalore,2,320,30.6,39,2,41
1178424,Royal Challengers Bangalore,Rajasthan Royals,1,496,75.2,59,3,62
1178425,Chennai Super Kings,Delhi Capitals,1,629,107.3,26,1,27
1178425,Delhi Capitals,Chennai Super Kings,2,612,102.6,59,0,59
1178426,Mumbai Indians,Sunrisers Hyderabad,1,1480,103.29999999999998,43,1,44
1178426,Mumbai Indians,Sunrisers Hyderabad,4,120,0.6000000000000001,9,0,9
1178426,Sunrisers Hyderabad,Mumbai Indians,2,1480,105.3,58,1,59
1178426,Sunrisers Hyderabad,Mumbai Indians,3,160,1.0,8,0,8
1178427,Kings XI Punjab,Kolkata Knight Riders,1,900,102.6,41,0,41
1178427,Kolkata Knight Riders,Kings XI Punjab,2,900,102.6,61,1,62
1178428,Delhi Capitals,Rajasthan Royals,2,0,102.6,42,4,46
1178428,Rajasthan Royals,Delhi Capitals,1,0,105.3,29,1,30
1178429,Royal Challengers Bangalore,Sunrisers Hyderabad,2,640,115.5,45,4,49
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,1,576,102.6,51,1,52
1178430,Chennai Super Kings,Kings XI Punjab,1,925,107.3,40,2,42
1178430,Kings XI Punjab,Chennai Super Kings,2,950,114.1,61,7,68
1178431,Kolkata Knight Riders,Mumbai Indians,1,1480,107.3,47,2,49
1178431,Mumbai Indians,Kolkata Knight Riders,2,1520,106.99999999999999,44,2,46
1181764,Chennai Super Kings,Mumbai Indians,1,629,106.3,31,1,32
1181764,Mumbai Indians,Chennai Super Kings,2,629,104.29999999999998,41,3,44
1181766,Delhi Capitals,Sunrisers Hyderabad,2,222,107.3,54,1,55
1181766,Sunrisers Hyderabad,Delhi Capitals,1,216,102.6,54,0,54
1181767,Chennai Super Kings,Delhi Capitals,2,216,102.6,42,0,42
1181767,Delhi Capitals,Chennai Super Kings,1,222,103.29999999999998,40,1,41
1181768,Chennai Super Kings,Mumbai Indians,2,1036,108.3,52,1,53
1181768,Mumbai Indians,Chennai Super Kings,1,1036,105.3,44,1,45
1216492,Chennai Super Kings,Mumbai Indians,2,1330,109.99999999999999,35,2,37
1216492,Mumbai Indians,Chennai Super Kings,1,1330,110.1,49,2,51
1216493,Delhi Capitals,Kings XI Punjab,1,259,107.3,21,2,23
1216493,Delhi Capitals,Kings XI Punjab,4,21,0.6000000000000001,2,1,3
1216493,Kings XI Punjab,Delhi Capitals,2,266,106.99999999999999,28,7,35
1216493,Kings XI Punjab,Delhi Capitals,3,21,0.6000000000000001,2,0,2
1216494,Kolkata Knight Riders,Royal Challengers Bangalore,1,1295,103.29999999999998,14,3,17
1216494,Royal Challengers Bangalore,Kolkata Knight Riders,2,1330,106.99999999999999,40,4,44
1216495,Mumbai Indians,Sunrisers Hyderabad,1,1224,102.6,48,0,48
1216495,Sunrisers Hyderabad,Mumbai Indians,2,1292,108.99999999999999,54,2,56
1216496,Chennai Super Kings,Rajasthan Royals,2,1258,105.3,51,2,53
1216496,Rajasthan Royals,Chennai Super Kings,1,1258,104.29999999999998,53,1,54
1216497,Delhi Capitals,Kolkata Knight Riders,2,1365,117.0,32,4,36
1216497,Kolkata Knight Riders,Delhi Capitals,1,1260,102.6,36,0,36
1216498,Kings XI Punjab,Sunrisers Hyderabad,1,252,102.6,46,1,47
1216498,Sunrisers Hyderabad,Kings XI Punjab,2,266,104.99999999999999,50,2,52
1216499,Mumbai Indians,Royal Challengers Bangalore,2,1295,108.3,44,1,45
1216499,Royal Challengers Bangalore,Mumbai Indians,1,1260,102.6,54,0,54
1216500,Delhi Capitals,Rajasthan Royals,1,1326,114.7,48,3,51
1216500,Rajasthan Royals,Delhi Capitals,2,1292,110.1,39,2,41
1216501,Chennai Super Kings,Kolkata Knight Riders,2,1295,107.3,52,2,54
1216501,Kolkata Knight Riders,Chennai Super Kings,1,1365,113.69999999999999,48,4,52
1216502,Royal Challengers Bangalore,Sunrisers Hyderabad,1,1258,106.3,28,2,30
1216502,Sunrisers Hyderabad,Royal Challengers Bangalore,2,1360,117.69999999999999,54,4,58
1216503,Kings XI Punjab,Mumbai Indians,2,1295,104.29999999999998,40,1,41
1216503,Mumbai Indians,Kings XI Punjab,1,1330,111.0,39,2,41
1216504,Kolkata Knight Riders,Rajasthan Royals,1,266,112.0,38,4,42
1216504,Rajasthan Royals,Kolkata Knight Riders,2,259,103.29999999999998,33,6,39
1216505,Delhi Capitals,Royal Challengers Bangalore,2,1260,102.6,51,2,53
1216505,Royal Challengers Bangalore,Delhi Capitals,1,1295,105.3,39,1,40
1216506,Chennai Super Kings,Kings XI Punjab,2,1330,104.99999999999999,48,9,57
1216506,Kings XI Punjab,Chennai Super Kings,1,1260,102.6,53,0,53
1216507,Rajasthan Royals,Sunrisers Hyderabad,2,252,102.6,36,0,36
1216507,Sunrisers Hyderabad,Rajasthan Royals,1,252,102.6,26,0,26
1216508,Kolkata Knight Riders,Mumbai Indians,2,1260,102.6,33,0,33
1216508,Mumbai Indians,Kolkata Knight Riders,1,1330,107.99999999999999,57,2,59
1216509,Chennai Super Kings,Delhi Capitals,1,1258,105.3,38,1,39
1216509,Delhi Capitals,Chennai Super Kings,2,1224,102.6,40,1,41
1216510,Kings XI Punjab,Royal Challengers Bangalore,1,266,114.1,48,2,50
1216510,Royal Challengers Bangalore,Kings XI Punjab,2,280,123.6,34,6,40
1216511,Mumbai Indians,Rajasthan Royals,1,1330,108.99999999999999,54,3,57
1216511,Rajasthan Royals,Mumbai Indians,2,1260,102.6,31,0,31
1216512,Kolkata Knight Riders,Sunrisers Hyderabad,1,1260,102.6,48,0,48
1216512,Kolkata Knight Riders,Sunrisers Hyderabad,4,140,1.0,1,2,3
1216512,Sunrisers Hyderabad,Kolkata Knight Riders,2,1295,108.3,57,1,58
1216512,Sunrisers Hyderabad,Kolkata Knight Riders,3,105,0.6000000000000001,2,0,2
1216513,Chennai Super Kings,Kings XI Punjab,2,266,108.99999999999999,54,6,60
1216513,Kings XI Punjab,Chennai Super Kings,1,252,102.6,45,1,46
1216514,Rajasthan Royals,Royal Challengers Bangalore,1,1260,102.6,38,0,38
1216514,Royal Challengers Bangalore,Rajasthan Royals,2,1260,102.6,50,0,50
1216515,Delhi Capitals,Kolkata Knight Riders,1,1224,102.6,57,0,57
1216515,Kolkata Knight Riders,Delhi Capitals,2,1258,108.3,53,6,59
1216516,Chennai Super Kings,Sunrisers Hyderabad,2,266,108.99999999999999,32,4,36
1216516,Sunrisers Hyderabad,Chennai Super Kings,1,266,107.0,40,2,42
1216517,Kings XI Punjab,Mumbai Indians,2,259,105.3,50,1,51
1216517,Kings XI Punjab,Mumbai Indians,3,42,2.1,5,0,5
1216517,Kings XI Punjab,Mumbai Indians,6,28,1.0,15,0,15
1216517,Mumbai Indians,Kings XI Punjab,1,259,105.3,41,2,43
1216517,Mumbai Indians,Kings XI Punjab,4,42,2.1,5,0,5
1216517,Mumbai Indians,Kings XI Punjab,5,56,3.5999999999999996,9,2,11
1216518,Rajasthan Royals,Sunrisers Hyderabad,1,259,106.3,46,1,47
1216518,Sunrisers Hyderabad,Rajasthan Royals,2,273,113.7,55,3,58
1216519,Delhi Capitals,Royal Challengers Bangalore,1,252,102.6,62,1,63
1216519,Royal Challengers Bangalore,Delhi Capitals,2,266,104.99999999999999,39,4,43
1216520,Kings XI Punjab,Kolkata Knight Riders,2,1224,102.6,36,0,36
1216520,Kolkata Knight Riders,Kings XI Punjab,1,1258,105.3,53,1,54
1216521,Chennai Super Kings,Mumbai Indians,1,1292,113.0,21,3,24
1216521,Mumbai Indians,Chennai Super Kings,2,1224,102.6,52,0,52
1216522,Rajasthan Royals,Royal Challengers Bangalore,1,280,117.5,48,4,52
1216522,Royal Challengers Bangalore,Rajasthan Royals,2,266,107.99999999999999,44,3,47
1216523,Kings XI Punjab,Kolkata Knight Riders,2,1260,102.6,47,0,47
1216523,Kolkata Knight Riders,Kings XI Punjab,1,1260,102.6,24,1,25
1216524,Delhi Capitals,Sunrisers Hyderabad,2,273,107.69999999999999,47,7,54
1216524,Sunrisers Hyderabad,Delhi Capitals,1,252,102.6,76,1,77
1216525,Chennai Super Kings,Royal Challengers Bangalore,2,259,104.29999999999998,25,1,26
1216525,Royal Challengers Bangalore,Chennai Super Kings,1,287,118.2,30,6,36
1216526,Kolkata Knight Riders,Mumbai Indians,1,1400,108.69999999999999,29,4,33
1216526,Mumbai Indians,Kolkata Knight Riders,2,1260,102.6,46,5,51
1216527,Kings XI Punjab,Rajasthan Royals,1,1292,110.0,55,5,60
1216527,Rajasthan Royals,Kings XI Punjab,2,1394,113.19999999999999,64,5,69
1216528,Chennai Super Kings,Sunrisers Hyderabad,1,259,104.29999999999998,42,2,44
1216528,Sunrisers Hyderabad,Chennai Super Kings,2,266,105.99999999999999,38,2,40
1216529,Delhi Capitals,Mumbai Indians,1,1330,106.1,44,2,46
1216529,Mumbai Indians,Delhi Capitals,2,1295,103.29999999999998,43,1,44
1216530,Kolkata Knight Riders,Rajasthan Royals,1,252,102.6,53,2,55
1216530,Rajasthan Royals,Kolkata Knight Riders,2,266,104.99999999999999,38,3,41
1216531,Kings XI Punjab,Royal Challengers Bangalore,2,1258,105.3,55,1,56
1216531,Royal Challengers Bangalore,Kings XI Punjab,1,1292,111.0,50,7,57
1216532,Delhi Capitals,Sunrisers Hyderabad,2,1260,102.6,34,0,34
1216532,Sunrisers Hyderabad,Delhi Capitals,1,1260,102.6,36,2,38
1216533,Chennai Super Kings,Rajasthan Royals,1,1260,102.6,43,0,43
1216533,Rajasthan Royals,Chennai Super Kings,2,1260,102.6,26,5,31
1216534,Royal Challengers Bangalore,Sunrisers Hyderabad,1,280,117.69999999999999,49,4,53
1216534,Sunrisers Hyderabad,Royal Challengers Bangalore,2,266,106.1,46,2,48
1216535,Delhi Capitals,Mumbai Indians,1,259,104.29999999999998,21,1,22
1216535,Mumbai Indians,Delhi Capitals,2,252,102.6,38,0,38
1216536,Chennai Super Kings,Kolkata Knight Riders,2,259,105.3,39,5,44
1216536,Kolkata Knight Riders,Chennai Super Kings,1,252,102.6,48,0,48
1216537,Kings XI Punjab,Rajasthan Royals,1,1400,111.7,48,5,53
1216537,Rajasthan Royals,Kings XI Punjab,2,1260,102.6,65,1,66
1216538,Mumbai Indians,Sunrisers Hyderabad,1,1258,105.3,46,2,48
1216538,Sunrisers Hyderabad,Mumbai Indians,2,1258,105.3,53,3,56
1216539,Chennai Super Kings,Delhi Capitals,2,259,108.3,33,1,34
1216539,Delhi Capitals,Chennai Super Kings,1,259,106.3,34,2,36
1216540,Kolkata Knight Riders,Royal Challengers Bangalore,2,1292,106.1,40,3,43
1216540,Royal Challengers Bangalore,Kolkata Knight Riders,1,1224,102.6,46,1,47
1216541,Mumbai Indians,Rajasthan Royals,1,1400,112.5,51,8,59
1216541,Rajasthan Royals,Mumbai Indians,2,1295,107.3,54,1,55
1216542,Kings XI Punjab,Sunrisers Hyderabad,2,252,102.6,44,1,45
1216542,Sunrisers Hyderabad,Kings XI Punjab,1,266,107.0,52,6,58
1216543,Delhi Capitals,Rajasthan Royals,1,287,117.2,42,5,47
1216543,Rajasthan Royals,Delhi Capitals,2,252,102.6,50,0,50
1216544,Chennai Super Kings,Royal Challengers Bangalore,2,252,102.6,48,0,48
1216544,Royal Challengers Bangalore,Chennai Super Kings,1,273,109.8,41,5,46
1216545,Kolkata Knight Riders,Sunrisers Hyderabad,2,1295,105.3,50,2,52
1216545,Sunrisers Hyderabad,Kolkata Knight Riders,1,1260,102.6,40,0,40
1216546,Delhi Capitals,Kings XI Punjab,1,266,106.1,51,2,53
1216546,Kings XI Punjab,Delhi Capitals,2,273,111.7,54,3,57
1216547,Mumbai Indians,Royal Challengers Bangalore,2,259,103.29999999999998,34,1,35
1216547,Mumbai Indians,Royal Challengers Bangalore,3,42,2.1,6,1,7
1216547,Royal Challengers Bangalore,Mumbai Indians,1,259,108.3,54,5,59
1216547,Royal Challengers Bangalore,Mumbai Indians,4,42,2.1,11,0,11
1237177,Delhi Capitals,Mumbai Indians,2,266,108.99999999999999,30,2,32
1237177,Mumbai Indians,Delhi Capitals,1,259,105.3,60,3,63
1237178,Royal Challengers Bangalore,Sunrisers Hyderabad,1,1295,104.29999999999998,31,1,32
1237178,Sunrisers Hyderabad,Royal Challengers Bangalore,2,1400,113.5,39,9,48
1237180,Delhi Capitals,Sunrisers Hyderabad,1,1295,108.3,63,2,65
1237180,Sunrisers Hyderabad,Delhi Capitals,2,1365,108.8,46,3,49
1237181,Delhi Capitals,Mumbai Indians,1,252,102.6,41,0,41
1237181,Mumbai Indians,Delhi Capitals,2,252,102.6,57,4,61
1254058,Mumbai Indians,Royal Challengers Bangalore,1,684,102.6,41,0,41
1254058,Royal Challengers Bangalore,Mumbai Indians,2,741,112.7,38,8,46
1254059,Chennai Super Kings,Delhi Capitals,1,1517,104.29999999999998,30,3,33
1254059,Delhi Capitals,Chennai Super Kings,2,1476,102.6,65,0,65
1254060,Kolkata Knight Riders,Sunrisers Hyderabad,1,684,102.6,50,0,50
1254060,Sunrisers Hyderabad,Kolkata Knight Riders,2,684,102.6,35,0,35
